Study,Year,DOI_or_ID,Source_URL,Source_Access,Source_File,Inclusion_Tier,Reliability_Tier,Mn_wt,C_wt,Al_wt,Si_wt,Cu_wt,Ni_wt,Cr_wt,Mo_wt,Nb_wt,V_wt,T_anneal_C,Time_sec,RA_fraction,RA_pct,Measurement_Method,Data_Quality,Initial_Condition,Source_Ref,Extraction_Note,ML_Ready,Row_Key
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.7,0.32,0.54,1.0,,,,0.41,0.2,,350.0,1000.0,0.11,11.0,EBSD,table,QP_350C_1000s,Table 6,Steel C QP selected Gleeble sample EBSD comparison.,True,kantanen_2022_qp_art|2.7|0.32|0.54|1.0|350.0|1000.0|0.11|ebsd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.7,0.32,0.54,1.0,,,,0.41,0.2,,710.0,5000.0,0.24,24.0,XRD,table,ART_710C_5000s,Table 6,Steel C ART selected Gleeble sample.,True,kantanen_2022_qp_art|2.7|0.32|0.54|1.0|710.0|5000.0|0.24|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.7,0.32,0.54,1.0,,,,0.41,0.2,,710.0,5000.0,0.05,5.0,EBSD,table,ART_710C_5000s,Table 6,Steel C ART selected Gleeble sample EBSD comparison.,True,kantanen_2022_qp_art|2.7|0.32|0.54|1.0|710.0|5000.0|0.05|ebsd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.9,0.3,0.47,1.0,,,,0.2,0.0,,400.0,1000.0,0.11,11.0,XRD,table,QP_400C_1000s,Table 7,Steel A QP Gleeble RA.,True,kantanen_2022_qp_art|2.9|0.3|0.47|1.0|400.0|1000.0|0.11|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.9,0.3,0.47,1.0,,,,0.2,0.0,,400.0,1000.0,0.06,6.0,XRD,table,QP_400C_1000s_hotrolled,Table 7,Steel A QP laboratory hot-rolled RA.,True,kantanen_2022_qp_art|2.9|0.3|0.47|1.0|400.0|1000.0|0.06|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,3.9,0.31,0.42,1.0,,,,0.21,0.0,,350.0,1000.0,0.16,16.0,XRD,table,QP_350C_1000s_hotrolled,Table 7,Steel B QP laboratory hot-rolled RA.,True,kantanen_2022_qp_art|3.9|0.31|0.42|1.0|350.0|1000.0|0.16|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.7,0.32,0.54,1.0,,,,0.41,0.2,,400.0,1000.0,0.17,17.0,XRD,table,QP_400C_1000s,Table 7,Steel C QP Gleeble RA.,True,kantanen_2022_qp_art|2.7|0.32|0.54|1.0|400.0|1000.0|0.17|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.7,0.32,0.54,1.0,,,,0.41,0.2,,400.0,1000.0,0.15,15.0,XRD,table,QP_400C_1000s_hotrolled,Table 7,Steel C QP laboratory hot-rolled RA.,True,kantanen_2022_qp_art|2.7|0.32|0.54|1.0|400.0|1000.0|0.15|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.9,0.3,0.47,1.0,,,,0.2,0.0,,710.0,1000.0,0.33,33.0,XRD,table,ART_710C_1000s_hotrolled,Table 7,Steel A ART laboratory hot-rolled RA.,True,kantanen_2022_qp_art|2.9|0.3|0.47|1.0|710.0|1000.0|0.33|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,3.9,0.31,0.42,1.0,,,,0.21,0.0,,630.0,1000.0,0.25,25.0,XRD,table,ART_630C_1000s,Table 7,Steel B ART Gleeble RA.,True,kantanen_2022_qp_art|3.9|0.31|0.42|1.0|630.0|1000.0|0.25|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,3.9,0.31,0.42,1.0,,,,0.21,0.0,,630.0,1000.0,0.11,11.0,XRD,table,ART_630C_1000s_hotrolled,Table 7,Steel B ART laboratory hot-rolled RA.,True,kantanen_2022_qp_art|3.9|0.31|0.42|1.0|630.0|1000.0|0.11|xrd
kantanen_2022_qp_art,2022.0,10.1016/j.msea.2022.143341,https://oulurepo.oulu.fi/bitstream/handle/10024/32456/nbnfi-fe2022061647131.pdf,open_repository_pdf,transfer_real_ra_stability.csv,transfer_qp_art,transfer_or_secondary,2.7,0.32,0.54,1.0,,,,0.41,0.2,,710.0,5000.0,0.28,28.0,XRD,table,ART_710C_5000s_hotrolled,Table 7,Steel C ART laboratory hot-rolled RA.,True,kantanen_2022_qp_art|2.7|0.32|0.54|1.0|710.0|5000.0|0.28|xrd
yu_2023_stripcast_qp,2023.0,10.3390/met13101772,https://www.mdpi.com/2075-4701/13/10/1772,open_access_mdpi,transfer_real_ra_stability.csv,transfer_qp,transfer_or_secondary,4.0,0.3,1.82,0.6,,,,0.0,0.0,,400.0,300.0,0.154,15.4,XRD,text_reported,QP_TQ140_TP400_300s,Abstract and Conclusion,Fe-0.3C-4Mn-1.82Al-0.6Si strip-cast QP steel; text reports RA 15.4 pct at quenching temperature 140C after partitioning.,True,yu_2023_stripcast_qp|4.0|0.3|1.82|0.6|400.0|300.0|0.154|xrd
yu_2023_stripcast_qp,2023.0,10.3390/met13101772,https://www.mdpi.com/2075-4701/13/10/1772,open_access_mdpi,transfer_real_ra_stability.csv,transfer_qp,transfer_or_secondary,4.0,0.3,1.82,0.6,,,,0.0,0.0,,400.0,300.0,0.265,26.5,XRD,text_reported,QP_TQ220_TP400_300s,Results section,Fe-0.3C-4Mn-1.82Al-0.6Si strip-cast QP steel; text reports Q220 steel had RA fraction 26.5 pct.,True,yu_2023_stripcast_qp|4.0|0.3|1.82|0.6|400.0|300.0|0.265|xrd
yu_2023_stripcast_qp,2023.0,10.3390/met13101772,https://www.mdpi.com/2075-4701/13/10/1772,open_access_mdpi,transfer_real_ra_stability.csv,transfer_qp,transfer_or_secondary,4.0,0.3,1.82,0.6,,,,0.0,0.0,,400.0,300.0,0.318,31.8,XRD,text_reported,QP_TQ260_TP400_300s,Abstract and Conclusion,Fe-0.3C-4Mn-1.82Al-0.6Si strip-cast QP steel; text reports RA peak 31.8 pct at quenching temperature 260C after partitioning.,True,yu_2023_stripcast_qp|4.0|0.3|1.82|0.6|400.0|300.0|0.318|xrd
yu_2023_stripcast_qp,2023.0,10.3390/met13101772,https://www.mdpi.com/2075-4701/13/10/1772,open_access_mdpi,transfer_real_ra_stability.csv,transfer_qp,transfer_or_secondary,4.0,0.3,1.82,0.6,,,,0.0,0.0,,400.0,300.0,0.166,16.6,XRD,text_reported,QP_TQ300_TP400_300s,Abstract and Conclusion,Fe-0.3C-4Mn-1.82Al-0.6Si strip-cast QP steel; text reports RA decreases to 16.6 pct at quenching temperature 300C after partitioning.,True,yu_2023_stripcast_qp|4.0|0.3|1.82|0.6|400.0|300.0|0.166|xrd
kozlowska_2025_qp_plate,2025.0,10.1007/s10853-025-11218-5,https://link.springer.com/article/10.1007/s10853-025-11218-5,open_access_springer,transfer_real_ra_stability.csv,transfer_qp,transfer_or_secondary,5.0,0.17,0.76,0.88,,,,0.22,0.06,,420.0,300.0,0.178,17.8,XRD,text_reported,QP_TQ240_TP420_300s,Abstract and Conclusions,0.17C-5Mn-0.88Si-0.76Al-0.22Mo-0.06Nb QP plate steel; highest retained austenite content reported for quench 240C and partition 420C 300s.,True,kozlowska_2025_qp_plate|5.0|0.17|0.76|0.88|420.0|300.0|0.178|xrd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,3.3,0.17,1.7,0.22,,,,0.23,0.0,,400.0,300.0,0.177,17.7,XRD,table,TMR_cooling_with_400C_hold,Table 2,TMR medium-Mn steel after controlled cooling with 400C hold; retained austenite amount by XRD.,True,grajcar_2014_tmr|3.3|0.17|1.7|0.22|400.0|300.0|0.177|xrd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,3.3,0.17,1.7,0.22,,,,0.23,0.0,,400.0,300.0,0.165,16.5,EBSD,table,TMR_cooling_with_400C_hold,Table 2,TMR medium-Mn steel after controlled cooling with 400C hold; retained austenite amount by EBSD.,True,grajcar_2014_tmr|3.3|0.17|1.7|0.22|400.0|300.0|0.165|ebsd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,3.1,0.17,1.6,0.22,,,,0.22,0.04,,400.0,300.0,0.155,15.5,XRD,table,TMR_cooling_with_400C_hold,Table 2,TMR medium-Mn steel after controlled cooling with 400C hold; retained austenite amount by XRD.,True,grajcar_2014_tmr|3.1|0.17|1.6|0.22|400.0|300.0|0.155|xrd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,3.1,0.17,1.6,0.22,,,,0.22,0.04,,400.0,300.0,0.14,14.0,EBSD,table,TMR_cooling_with_400C_hold,Table 2,TMR medium-Mn steel after controlled cooling with 400C hold; retained austenite amount by EBSD.,True,grajcar_2014_tmr|3.1|0.17|1.6|0.22|400.0|300.0|0.14|ebsd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,4.7,0.16,1.6,0.2,,,,0.2,0.0,,400.0,0.0,0.096,9.6,XRD,table,TMR_direct_cool_to_400C,Table 2,TMR 5Mn steel directly cooled to 400C; retained austenite amount by XRD.,True,grajcar_2014_tmr|4.7|0.16|1.6|0.2|400.0|0.0|0.096|xrd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,4.7,0.16,1.6,0.2,,,,0.2,0.0,,400.0,0.0,0.081,8.1,EBSD,table,TMR_direct_cool_to_400C,Table 2,TMR 5Mn steel directly cooled to 400C; retained austenite amount by EBSD.,True,grajcar_2014_tmr|4.7|0.16|1.6|0.2|400.0|0.0|0.081|ebsd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,5.0,0.17,1.5,0.21,,,,0.2,0.03,,400.0,0.0,0.083,8.3,XRD,table,TMR_direct_cool_to_400C,Table 2,TMR 5MnNb steel directly cooled to 400C; retained austenite amount by XRD.,True,grajcar_2014_tmr|5.0|0.17|1.5|0.21|400.0|0.0|0.083|xrd
grajcar_2014_tmr,2014.0,10.2478/amm-2014-0286,http://journals.pan.pl/Content/89360/PDF/10172%20Volume%2059%20Issue%204-70%20paper.pdf.pdf,open_access_pdf,transfer_real_ra_stability.csv,transfer_tmr,transfer_or_secondary,5.0,0.17,1.5,0.21,,,,0.2,0.03,,400.0,0.0,0.074,7.4,EBSD,table,TMR_direct_cool_to_400C,Table 2,TMR 5MnNb steel directly cooled to 400C; retained austenite amount by EBSD.,True,grajcar_2014_tmr|5.0|0.17|1.5|0.21|400.0|0.0|0.074|ebsd
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,8.0,0.051,1.03,0.039,,,,0.31,0.035,,550.0,900.0,0.34,34.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1725.0/200.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 1,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|8.0|0.051|1.03|0.039|550.0|900.0|0.34|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,8.0,0.051,1.03,0.039,,,,0.31,0.035,,550.0,500.0,0.18,18.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1750.0/200.0s-T2550.0/500.0s,US20230295781A1 Table 5 trial 2,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|8.0|0.051|1.03|0.039|550.0|500.0|0.18|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,8.0,0.051,1.03,0.039,,,,0.31,0.035,,550.0,900.0,0.32,32.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1750.0/200.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 3,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|8.0|0.051|1.03|0.039|550.0|900.0|0.32|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,8.0,0.051,1.03,0.039,,,,0.31,0.035,,550.0,900.0,0.19,19.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBAnanxnanh-CR50.0-T1725.0/600.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 4,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|8.0|0.051|1.03|0.039|550.0|900.0|0.19|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,8.0,0.051,1.03,0.039,,,,0.31,0.035,,520.0,900.0,0.16,16.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBAnanxnanh-CR50.0-T1725.0/600.0s-T2520.0/900.0s,US20230295781A1 Table 5 trial 5,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|8.0|0.051|1.03|0.039|520.0|900.0|0.16|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,8.0,0.051,1.03,0.039,,,,0.31,0.035,,550.0,900.0,0.18,18.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBAnanxnanh-CR50.0-T1750.0/350.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 6,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|8.0|0.051|1.03|0.039|550.0|900.0|0.18|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,550.0,900.0,0.5,50.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1725.0/200.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 7,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|550.0|900.0|0.5|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,550.0,500.0,0.45,45.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1750.0/200.0s-T2550.0/500.0s,US20230295781A1 Table 5 trial 8,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|550.0|500.0|0.45|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,550.0,900.0,0.59,59.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1750.0/200.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 9,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|550.0|900.0|0.59|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,540.0,900.0,0.58,58.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1710.0/500.0s-T2540.0/900.0s,US20230295781A1 Table 5 trial 10,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|540.0|900.0|0.58|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,520.0,900.0,0.58,58.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1725.0/200.0s-T2520.0/900.0s,US20230295781A1 Table 5 trial 11,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|520.0|900.0|0.58|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,520.0,900.0,0.57,57.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1725.0/500.0s-T2520.0/900.0s,US20230295781A1 Table 5 trial 12,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|520.0|900.0|0.57|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,500.0,900.0,0.52,52.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1725.0/500.0s-T2500.0/900.0s,US20230295781A1 Table 5 trial 13,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|500.0|900.0|0.52|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.97,0.065,2.14,0.045,,,,0.31,0.033,,520.0,900.0,0.39,39.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA620.0x10.0h-CR50.0-T1750.0/500.0s-T2520.0/900.0s,US20230295781A1 Table 5 trial 14,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.97|0.065|2.14|0.045|520.0|900.0|0.39|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,550.0,250.0,0.4,40.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1720.0/100.0s-T2550.0/250.0s,US20230295781A1 Table 5 trial 15,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|550.0|250.0|0.4|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,550.0,500.0,0.42,42.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1720.0/300.0s-T2550.0/500.0s,US20230295781A1 Table 5 trial 16,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|550.0|500.0|0.42|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,550.0,900.0,0.45,45.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1720.0/300.0s-T2550.0/900.0s,US20230295781A1 Table 5 trial 17,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|550.0|900.0|0.45|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,575.0,900.0,0.24,24.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1750.0/300.0s-T2575.0/900.0s,US20230295781A1 Table 5 trial 18,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|575.0|900.0|0.24|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,590.0,900.0,0.31,31.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1750.0/300.0s-T2590.0/900.0s,US20230295781A1 Table 5 trial 19,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|590.0|900.0|0.31|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,640.0,300.0,0.4,40.0,patent_structured_microstructure_table,table_structured_patent,FRT800.0-CT450.0-HBA640.0x10.0h-CR50.0-T1750.0/120.0s-T2640.0/300.0s,US20230295781A1 Table 5 trial 20,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|640.0|300.0|0.4|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,7.92,0.068,0.9,0.0,,,,0.32,0.032,,640.0,300.0,0.41,41.0,patent_structured_microstructure_table,table_structured_patent,FRT800.0-CT450.0-HBA640.0x10.0h-CR50.0-T1780.0/120.0s-T2640.0/300.0s,US20230295781A1 Table 5 trial 21,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|7.92|0.068|0.9|0.0|640.0|300.0|0.41|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.53,0.09,1.69,0.0,,,,0.32,0.031,,525.0,900.0,0.4,40.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1750.0/300.0s-T2525.0/900.0s,US20230295781A1 Table 5 trial 22,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.53|0.09|1.69|0.0|525.0|900.0|0.4|patent_structured_microstructure_table
us20230295781_patent_trials,2023.0,US20230295781A1,https://patents.google.com/patent/US20230295781A1/en,open_patent_html,transfer_real_ra_stability.csv,transfer_real_patent_structured,transfer_or_secondary,9.53,0.09,1.69,0.0,,,,0.32,0.031,,575.0,900.0,0.5,50.0,patent_structured_microstructure_table,table_structured_patent,FRT900.0-CT450.0-HBA640.0x10.0h-CR50.0-T1770.0/100.0s-T2575.0/900.0s,US20230295781A1 Table 5 trial 23,Structured patent trial table extraction (US20230295781A1).,True,us20230295781_patent_trials|9.53|0.09|1.69|0.0|575.0|900.0|0.5|patent_structured_microstructure_table
